"$Flow file for segment 109, flow allocation from historic 2016 WHI Run YC 08/14/2023",,,
",,,",,,
JDAY,WdamL,WdamU,Spill
139.542,0,5.636,0
139.583,0,5.636,0
139.625,0,5.636,0
139.667,0,5.636,0
139.708,0,5.636,0
139.750,0,5.636,0
139.792,0,5.636,0
139.833,0,5.636,0
139.875,0,5.636,0
139.917,0,5.636,0
139.958,0,5.636,0
140.000,0,5.62,0
140.042,0,5.652,0
140.083,0,5.636,0
140.125,0,5.636,0
140.167,0,5.634,0
140.208,0,5.634,0
140.250,0,5.618,0
140.292,0,5.634,0
140.333,0,5.634,0
140.375,0,5.632,0
140.417,0,5.65,0
140.458,0,5.636,0
140.500,0,5.62,0
140.542,0,5.636,0
140.583,0,5.636,0
140.625,0,5.636,0
140.667,0,5.636,0
140.708,0,5.636,0
140.750,0,5.636,0
140.792,0,5.636,0
140.833,0,5.636,0
140.875,0,5.636,0
140.917,0,5.636,0
140.958,0,5.636,0
141.000,0,5.636,0
141.042,0,5.636,0
141.083,0,5.636,0
141.125,0,5.636,0
141.167,0,5.636,0
141.208,0,5.636,0
141.250,0,5.636,0
141.292,0,5.636,0
141.333,0,5.636,0
141.375,0,5.634,0
141.417,0,5.634,0
141.458,0,5.634,0
141.500,0,5.632,0
141.542,0,5.632,0
141.583,0,5.632,0
141.625,0,5.63,0
141.667,0,5.63,0
141.708,0,5.63,0
141.750,0,5.63,0
141.792,0,5.63,0
141.833,0,5.63,0
141.875,0,5.614,0
141.917,0,5.63,0
141.958,0,5.63,0
142.000,0,5.646,0
142.042,0,5.63,0
142.083,0,5.63,0
142.125,0,5.63,0
142.167,0,5.63,0
142.208,0,5.614,0
142.250,0,5.63,0
142.292,0,5.63,0
142.333,0,5.63,0
142.375,0,5.63,0
142.417,0,5.646,0
142.458,0,5.63,0
142.500,0,5.63,0
142.542,0,5.614,0
142.583,0,5.63,0
142.625,0,5.63,0
142.667,0,5.63,0
142.708,0,5.63,0
142.750,0,5.63,0
142.792,0,5.63,0
142.833,0,5.63,0
142.875,0,5.63,0
142.917,0,5.63,0
142.958,0,5.63,0
143.000,0,5.63,0
143.042,0,5.63,0
143.083,0,5.63,0
143.125,0,5.63,0
143.167,0,5.63,0
143.208,0,5.63,0
143.250,0,5.63,0
143.292,0,5.63,0
143.333,0,5.63,0
143.375,0,5.63,0
143.417,0,5.63,0
143.458,0,5.63,0
143.500,0,5.63,0
143.542,0,5.63,0
143.583,0,5.63,0
143.625,0,5.63,0
143.667,0,5.63,0
143.708,0,5.63,0
143.750,0,5.63,0
143.792,0,5.63,0
143.833,0,5.63,0
143.875,0,5.63,0
143.917,0,5.63,0
143.958,0,5.63,0
144.000,0,5.63,0
144.042,0,5.63,0
144.083,0,5.63,0
144.125,0,5.63,0
144.167,0,5.63,0
144.208,0,5.63,0
144.250,0,5.614,0
144.292,0,5.63,0
144.333,0,5.63,0
144.375,0,5.63,0
144.417,0,5.646,0
144.458,0,5.63,0
144.500,0,5.63,0
144.542,0,5.616,0
144.583,0,5.63,0
144.625,0,5.63,0
144.667,0,6.25,0
144.708,0,7.442,0
144.750,0,7.462,0
144.792,0,7.688,0
144.833,0,7.784,0
144.875,0,8.61,0
144.917,0,8.61,0
144.958,0,8.61,0
145.000,0,8.61,0
145.042,0,8.61,0
145.083,0,8.61,0
145.125,0,8.61,0
145.167,0,8.61,0
145.208,0,8.61,0
145.250,0,8.61,0
145.292,0,8.61,0
145.333,0,8.61,0
145.375,0,8.61,0
145.417,0,8.61,0
145.458,0,8.608,0
145.500,0,8.608,0
145.542,0,8.608,0
145.583,0,8.648,0
145.625,0,9.236,0
145.667,0,9.294,0
145.708,0,9.618,0
145.750,0,9.6,0
145.792,0,9.59,0
145.833,0,9.59,0
145.875,0,9.59,0
145.917,0,9.578,0
145.958,0,9.59,0
146.000,0,9.59,0
146.042,0,9.59,0
146.083,0,9.59,0
146.125,0,9.59,0
146.167,0,9.6,0
146.208,0,9.576,0
146.250,0,9.584,0
146.292,0,9.582,0
146.333,0,9.582,0
146.375,0,9.582,0
146.417,0,9.584,0
146.458,0,9.582,0
146.500,0,9.568,0
146.542,0,9.582,0
146.583,0,9.618,0
146.625,0,10.506,0
146.667,0,10.54,0
146.708,0,11.402,0
146.750,0,11.402,0
146.792,0,11.402,0
146.833,0,11.386,0
146.875,0,11.402,0
146.917,0,11.402,0
146.958,0,11.402,0
147.000,0,11.4,0
147.042,0,11.4,0
147.083,0,11.4,0
147.125,0,11.4,0
147.167,0,11.4,0
147.208,0,11.4,0
147.250,0,11.398,0
147.292,0,11.398,0
147.333,0,11.396,0
147.375,0,11.394,0
147.417,0,11.392,0
147.458,0,11.39,0
147.500,0,11.39,0
147.542,0,11.388,0
147.583,0,11.386,0
147.625,0,11.368,0
147.667,0,11.382,0
147.708,0,11.398,0
147.750,0,11.38,0
147.792,0,11.378,0
147.833,0,11.34,0
147.875,0,10.808,0
147.917,0,10.412,0
147.958,0,9.858,0
148.000,0,9.562,0
148.042,0,9.198,0
148.083,0,9.208,0
148.125,0,9.198,0
148.167,0,9.188,0
148.208,0,9.198,0
148.250,0,9.198,0
148.292,0,9.198,0
148.333,0,9.196,0
148.375,0,9.196,0
148.417,0,9.196,0
148.458,0,9.196,0
148.500,0,9.196,0
148.542,0,9.192,0
148.583,0,9.176,0
148.625,0,9.212,0
148.667,0,9.194,0
148.708,0,9.188,0
148.750,0,9.18,0
148.792,0,9.154,0
148.833,0,8.792,0
148.875,0,8.372,0
148.917,0,7.906,0
148.958,0,7.52,0
149.000,0,7.506,0
149.042,0,7.504,0
149.083,0,7.504,0
149.125,0,7.488,0
149.167,0,7.504,0
149.208,0,7.504,0
149.250,0,7.51,0
149.292,0,7.512,0
149.333,0,7.508,0
149.375,0,7.508,0
149.417,0,7.506,0
149.458,0,7.504,0
149.500,0,7.504,0
149.542,0,7.504,0
149.583,0,7.504,0
149.625,0,7.504,0
149.667,0,7.498,0
149.708,0,7.504,0
149.750,0,7.504,0
149.792,0,7.5,0
149.833,0,7.1,0
149.875,0,6.564,0
149.917,0,6.238,0
149.958,0,5.818,0
150.000,0,5.67,0
150.042,0,5.146,0
150.083,0,4.928,0
150.125,0,4.928,0
150.167,0,4.928,0
150.208,0,4.928,0
150.250,0,4.928,0
150.292,0,4.928,0
150.333,0,4.928,0
150.375,0,4.928,0
150.417,0,4.928,0
150.458,0,4.914,0
150.500,0,4.928,0
150.542,0,4.94,0
150.583,0,4.928,0
150.625,0,4.928,0
150.667,0,4.928,0
150.708,0,4.928,0
150.750,0,4.928,0
150.792,0,4.914,0
150.833,0,4.928,0
150.875,0,4.928,0
150.917,0,4.928,0
150.958,0,4.928,0
151.000,0,4.928,0
151.042,0,4.928,0
151.083,0,4.94,0
151.125,0,4.914,0
151.167,0,4.928,0
151.208,0,4.928,0
151.250,0,4.928,0
151.292,0,4.928,0
151.333,0,4.928,0
151.375,0,4.928,0
151.417,0,4.928,0
151.458,0,4.928,0
151.500,0,4.928,0
151.542,0,4.928,0
151.583,0,4.928,0
151.625,0,4.928,0
151.667,0,4.928,0
151.708,0,4.928,0
151.750,0,4.928,0
151.792,0,4.928,0
151.833,0,4.928,0
151.875,0,4.928,0
151.917,0,4.928,0
151.958,0,4.928,0
152.000,0,4.928,0
152.042,0,4.928,0
152.083,0,4.928,0
152.125,0,4.928,0
152.167,0,4.928,0
152.208,0,4.928,0
152.250,0,4.928,0
152.292,0,4.928,0
152.333,0,4.928,0
152.375,0,4.928,0
152.417,0,4.928,0
152.458,0,4.928,0
152.500,0,4.914,0
152.542,0,4.928,0
152.583,0,4.928,0
152.625,0,4.928,0
152.667,0,4.928,0
152.708,0,4.94,0
152.750,0,4.928,0
152.792,0,4.928,0
152.833,0,4.916,0
152.875,0,4.928,0
152.917,0,4.928,0
152.958,0,4.928,0
153.000,0,4.93,0
153.042,0,4.932,0
153.083,0,4.928,0
153.125,0,4.928,0
153.167,0,4.928,0
153.208,0,4.928,0
153.250,0,4.928,0
153.292,0,4.928,0
153.333,0,4.928,0
153.375,0,4.928,0
153.417,0,4.928,0
153.458,0,4.928,0
153.500,0,4.928,0
153.542,0,4.928,0
153.583,0,4.928,0
153.625,0,4.928,0
153.667,0,4.928,0
153.708,0,4.928,0
153.750,0,4.928,0
153.792,0,4.928,0
153.833,0,4.928,0
153.875,0,4.93,0
153.917,0,4.93,0
153.958,0,4.928,0
154.000,0,4.928,0
154.042,0,4.928,0
154.083,0,4.93,0
154.125,0,4.93,0
154.167,0,4.928,0
154.208,0,4.928,0
154.250,0,4.928,0
154.292,0,4.928,0
154.333,0,4.914,0
154.375,0,4.928,0
154.417,0,4.94,0
154.458,0,4.93,0
154.500,0,4.932,0
154.542,0,4.928,0
154.583,0,4.914,0
154.625,0,4.928,0
154.667,0,4.928,0
154.708,0,4.928,0
154.750,0,4.928,0
154.792,0,4.928,0
154.833,0,4.942,0
154.875,0,4.914,0
154.917,0,4.928,0
154.958,0,4.928,0
155.000,0,4.928,0
155.042,0,4.928,0
155.083,0,4.928,0
155.125,0,4.928,0
155.167,0,4.928,0
155.208,0,4.928,0
155.250,0,4.928,0
155.292,0,4.928,0
155.333,0,4.928,0
155.375,0,4.928,0
155.417,0,4.928,0
155.458,0,4.928,0
155.500,0,4.928,0
155.542,0,4.928,0
155.583,0,4.928,0
155.625,0,4.928,0
155.667,0,4.928,0
155.708,0,4.932,0
155.750,0,4.93,0
155.792,0,4.93,0
155.833,0,4.928,0
155.875,0,4.928,0
155.917,0,4.928,0
155.958,0,4.928,0
156.000,0,4.928,0
156.042,0,4.928,0
156.083,0,4.928,0
156.125,0,4.928,0
156.167,0,4.914,0
156.208,0,4.94,0
156.250,0,4.928,0
156.292,0,4.928,0
156.333,0,4.928,0
156.375,0,4.928,0
156.417,0,4.914,0
156.458,0,4.928,0
156.500,0,4.928,0
156.542,0,4.928,0
156.583,0,4.928,0
156.625,0,4.94,0
156.667,0,4.928,0
156.708,0,4.914,0
156.750,0,4.928,0
156.792,0,4.928,0
156.833,0,4.928,0
156.875,0,4.928,0
156.917,0,4.928,0
156.958,0,4.928,0
157.000,0,4.928,0
157.042,0,4.928,0
157.083,0,4.928,0
157.125,0,4.928,0
157.167,0,4.928,0
157.208,0,4.928,0
157.250,0,4.928,0
157.292,0,4.928,0
157.333,0,4.928,0
157.375,0,4.928,0
157.417,0,4.928,0
157.458,0,4.928,0
157.500,0,4.928,0
157.542,0,4.928,0
157.583,0,4.93,0
157.625,0,4.928,0
157.667,0,4.93,0
157.708,0,4.93,0
157.750,0,4.928,0
157.792,0,4.928,0
157.833,0,4.928,0
157.875,0,4.928,0
157.917,0,4.928,0
157.958,0,4.928,0
158.000,0,4.928,0
158.042,0,4.928,0
158.083,0,4.928,0
158.125,0,4.928,0
158.167,0,4.928,0
158.208,0,4.914,0
158.250,0,4.928,0
158.292,0,4.94,0
158.333,0,4.928,0
158.375,0,4.928,0
158.417,0,4.928,0
158.458,0,4.914,0
158.500,0,4.928,0
158.542,0,4.928,0
158.583,0,4.928,0
158.625,0,5.542,0
158.667,0,5.726,0
158.708,0,5.726,0
158.750,0,6.022,0
158.792,0,7.83,0
158.833,0,7.958,0
158.875,0,8.616,0
158.917,0,8.616,0
158.958,0,8.616,0
159.000,0,8.616,0
159.042,0,8.616,0
159.083,0,8.616,0
159.125,0,8.616,0
159.167,0,8.616,0
159.208,0,8.616,0
159.250,0,8.616,0
159.292,0,8.616,0
159.333,0,8.614,0
159.375,0,8.614,0
159.417,0,8.614,0
159.458,0,8.614,0
159.500,0,8.616,0
159.542,0,8.616,0
159.583,0,8.61,0
159.625,0,8.626,0
159.667,0,8.858,0
159.708,0,9.844,0
159.750,0,9.944,0
159.792,0,9.942,0
159.833,0,9.928,0
159.875,0,9.94,0
159.917,0,9.94,0
159.958,0,9.952,0
160.000,0,9.94,0
160.042,0,9.94,0
160.083,0,9.94,0
160.125,0,9.912,0
160.167,0,9.94,0
160.208,0,9.956,0
160.250,0,9.94,0
160.292,0,9.94,0
160.333,0,9.922,0
160.375,0,9.938,0
160.417,0,9.954,0
160.458,0,9.938,0
160.500,0,9.938,0
160.542,0,9.922,0
160.583,0,9.988,0
160.625,0,10.552,0
160.667,0,10.61,0
160.708,0,11.32,0
160.750,0,11.32,0
160.792,0,11.336,0
160.833,0,11.306,0
160.875,0,11.322,0
160.917,0,11.324,0
160.958,0,11.322,0
161.000,0,11.322,0
161.042,0,11.322,0
161.083,0,11.322,0
161.125,0,11.322,0
161.167,0,11.322,0
161.208,0,11.322,0
161.250,0,11.322,0
161.292,0,11.32,0
161.333,0,11.32,0
161.375,0,11.32,0
161.417,0,11.32,0
161.458,0,11.32,0
161.500,0,11.32,0
161.542,0,11.32,0
161.583,0,11.32,0
161.625,0,11.318,0
161.667,0,11.318,0
161.708,0,11.32,0
161.750,0,11.32,0
161.792,0,11.276,0
161.833,0,10.858,0
161.875,0,10.424,0
161.917,0,10.116,0
161.958,0,9.714,0
162.000,0,9.18,0
162.042,0,8.908,0
162.083,0,8.916,0
162.125,0,8.906,0
162.167,0,8.908,0
162.208,0,8.89,0
162.250,0,8.934,0
162.292,0,8.918,0
162.333,0,8.918,0
162.375,0,8.912,0
162.417,0,8.876,0
162.458,0,8.9,0
162.500,0,8.9,0
162.542,0,8.92,0
162.583,0,8.906,0
162.625,0,8.904,0
162.667,0,8.886,0
162.708,0,8.904,0
162.750,0,8.904,0
162.792,0,8.858,0
162.833,0,8.29,0
162.875,0,7.912,0
162.917,0,7.504,0
162.958,0,7.13,0
163.000,0,6.65,0
163.042,0,6.188,0
163.083,0,6.29,0
163.125,0,6.294,0
163.167,0,6.29,0
163.208,0,6.29,0
163.250,0,6.294,0
163.292,0,6.29,0
163.333,0,6.294,0
163.375,0,6.29,0
163.417,0,6.294,0
163.458,0,6.29,0
163.500,0,6.294,0
163.542,0,6.29,0
163.583,0,6.294,0
163.625,0,6.29,0
163.667,0,6.294,0
163.708,0,6.29,0
163.750,0,6.29,0
163.792,0,6.284,0
163.833,0,5.862,0
163.875,0,5.364,0
163.917,0,4.948,0
163.958,0,4.5,0
164.000,0,4.068,0
164.042,0,4.068,0
164.083,0,4.068,0
164.125,0,4.068,0
164.167,0,4.068,0
164.208,0,4.068,0
164.250,0,4.068,0
164.292,0,4.068,0
164.333,0,4.068,0
164.375,0,4.068,0
164.417,0,4.068,0
164.458,0,4.07,0
164.500,0,4.062,0
164.542,0,4.086,0
164.583,0,4.074,0
164.625,0,4.076,0
164.667,0,4.076,0
164.708,0,4.076,0
164.750,0,4.064,0
164.792,0,4.072,0
164.833,0,4.07,0
164.875,0,4.078,0
164.917,0,4.068,0
164.958,0,4.068,0
165.000,0,4.068,0
165.042,0,4.056,0
165.083,0,4.068,0
165.125,0,4.068,0
165.167,0,4.068,0
165.208,0,4.068,0
165.250,0,4.068,0
165.292,0,4.078,0
165.333,0,4.056,0
165.375,0,4.068,0
165.417,0,4.068,0
165.458,0,4.068,0
165.500,0,4.068,0
165.542,0,4.072,0
165.583,0,4.076,0
165.625,0,4.076,0
165.667,0,4.076,0
165.708,0,4.076,0
165.750,0,4.076,0
165.792,0,4.076,0
165.833,0,4.076,0
165.875,0,4.074,0
165.917,0,4.076,0
165.958,0,4.074,0
166.000,0,4.07,0
166.042,0,4.068,0
166.083,0,4.068,0
166.125,0,4.068,0
166.167,0,4.07,0
166.208,0,4.068,0
166.250,0,4.068,0
166.292,0,4.07,0
166.333,0,4.068,0
166.375,0,4.068,0
166.417,0,4.068,0
166.458,0,4.068,0
166.500,0,4.068,0
166.542,0,4.068,0
166.583,0,4.056,0
166.625,0,4.078,0
166.667,0,4.068,0
166.708,0,4.068,0
166.750,0,4.068,0
166.792,0,4.068,0
166.833,0,4.056,0
166.875,0,4.068,0
166.917,0,4.068,0
166.958,0,4.068,0
167.000,0,4.068,0
167.042,0,4.08,0
167.083,0,4.068,0
167.125,0,4.07,0
167.167,0,4.07,0
167.208,0,4.056,0
167.250,0,4.068,0
167.292,0,4.068,0
167.333,0,4.068,0
167.375,0,4.068,0
167.417,0,4.068,0
167.458,0,4.068,0
167.500,0,4.068,0
167.542,0,4.068,0
167.583,0,4.068,0
167.625,0,4.068,0
167.667,0,4.068,0
167.708,0,4.068,0
167.750,0,4.068,0
167.792,0,4.068,0
167.833,0,4.068,0
167.875,0,4.068,0
167.917,0,4.068,0
167.958,0,4.068,0
168.000,0,4.068,0
168.042,0,4.068,0
168.083,0,4.068,0
168.125,0,4.068,0
168.167,0,4.068,0
168.208,0,4.068,0
168.250,0,4.068,0
168.292,0,4.068,0
168.333,0,4.068,0
168.375,0,4.068,0
168.417,0,4.068,0
168.458,0,4.068,0
168.500,0,4.068,0
168.542,0,4.068,0
168.583,0,4.056,0
168.625,0,4.078,0
168.667,0,4.068,0
168.708,0,4.068,0
168.750,0,4.056,0
168.792,0,4.068,0
168.833,0,4.068,0
168.875,0,4.068,0
168.917,0,4.078,0
168.958,0,4.068,0
169.000,0,4.068,0
169.042,0,4.056,0
169.083,0,4.068,0
169.125,0,4.068,0
169.167,0,4.068,0
169.208,0,4.068,0
169.250,0,4.068,0
169.292,0,4.068,0
169.333,0,4.068,0
169.375,0,4.068,0
169.417,0,4.068,0
169.458,0,4.068,0
169.500,0,4.068,0
169.542,0,4.068,0
169.583,0,4.068,0
169.625,0,4.068,0
169.667,0,4.068,0
169.708,0,4.068,0
169.750,0,4.068,0
169.792,0,4.068,0
169.833,0,4.068,0
169.875,0,4.068,0
169.917,0,4.068,0
169.958,0,4.068,0
170.000,0,4.068,0
170.042,0,4.068,0
170.083,0,4.068,0
170.125,0,4.068,0
170.167,0,4.068,0
170.208,0,4.068,0
170.250,0,4.068,0
170.292,0,4.068,0
170.333,0,4.068,0
170.375,0,4.068,0
170.417,0,4.068,0
170.458,0,4.068,0
170.500,0,4.056,0
170.542,0,4.078,0
170.583,0,4.068,0
170.625,0,4.068,0
170.667,0,4.068,0
170.708,0,4.068,0
170.750,0,4.068,0
170.792,0,4.056,0
170.833,0,4.068,0
170.875,0,4.068,0
170.917,0,4.068,0
170.958,0,4.068,0
171.000,0,4.078,0
171.042,0,4.068,0
171.083,0,4.068,0
171.125,0,4.056,0
171.167,0,4.068,0
171.208,0,4.068,0
171.250,0,4.068,0
171.292,0,4.078,0
171.333,0,4.056,0
171.375,0,4.068,0
171.417,0,4.068,0
171.458,0,4.068,0
171.500,0,4.068,0
171.542,0,4.068,0
171.583,0,4.068,0
171.625,0,4.068,0
171.667,0,4.068,0
171.708,0,4.068,0
171.750,0,4.068,0
171.792,0,4.068,0
171.833,0,4.068,0
171.875,0,4.068,0
171.917,0,4.068,0
171.958,0,4.068,0
172.000,0,4.068,0
172.042,0,4.068,0
172.083,0,4.068,0
172.125,0,4.068,0
172.167,0,4.068,0
172.208,0,4.068,0
172.250,0,4.068,0
172.292,0,4.068,0
172.333,0,4.068,0
172.375,0,4.736,0
172.417,0,4.686,0
172.458,0,4.676,0
172.500,0,4.67,0
172.542,0,4.684,0
172.583,0,4.684,0
172.625,0,4.684,0
172.667,0,5.336,0
172.708,0,7.396,0
172.750,0,9.6,0
172.792,0,11.496,0
172.833,0,12.724,0
172.875,0,15.312,0
172.917,0,14.672,0
172.958,0,14.664,0
173.000,0,14.664,0
173.042,0,14.666,0
173.083,0,14.662,0
173.125,0,14.66,0
173.167,0,14.65,0
173.208,0,14.648,0
173.250,0,14.648,0
173.292,0,14.64,0
173.333,0,14.638,0
173.375,0,14.638,0
173.417,0,14.638,0
173.458,0,14.644,0
173.500,0,14.642,0
173.542,0,14.634,0
173.583,0,14.962,0
173.625,0,15.676,0
173.667,0,15.672,0
173.708,0,16.524,0
173.750,0,16.61,0
173.792,0,17.668,0
173.833,0,17.666,0
173.875,0,17.664,0
173.917,0,17.618,0
173.958,0,17.71,0
174.000,0,17.662,0
174.042,0,17.662,0
174.083,0,17.66,0
174.125,0,17.612,0
174.167,0,17.656,0
174.208,0,17.696,0
174.250,0,17.648,0
174.292,0,17.6,0
174.333,0,17.646,0
174.375,0,17.644,0
174.417,0,17.646,0
174.458,0,17.652,0
174.500,0,17.652,0
174.542,0,17.702,0
174.583,0,17.69,0
174.625,0,18.786,0
174.667,0,18.792,0
174.708,0,18.858,0
174.750,0,19.736,0
174.792,0,19.732,0
174.833,0,19.834,0
174.875,0,20.682,0
174.917,0,20.676,0
174.958,0,20.676,0
175.000,0,20.672,0
175.042,0,20.674,0
175.083,0,20.672,0
175.125,0,20.672,0
175.167,0,20.67,0
175.208,0,20.658,0
175.250,0,20.658,0
175.292,0,20.658,0
175.333,0,20.648,0
175.375,0,20.644,0
175.417,0,20.642,0
175.458,0,20.644,0
175.500,0,20.646,0
175.542,0,20.654,0
175.583,0,20.702,0
175.625,0,21.382,0
175.667,0,21.312,0
175.708,0,21.422,0
175.750,0,22.914,0
175.792,0,22.912,0
175.833,0,22.912,0
175.875,0,22.91,0
175.917,0,22.846,0
175.958,0,22.966,0
176.000,0,22.898,0
176.042,0,22.898,0
176.083,0,22.832,0
176.125,0,22.892,0
176.167,0,22.954,0
176.208,0,22.888,0
176.250,0,22.886,0
176.292,0,22.884,0
176.333,0,22.818,0
176.375,0,22.878,0
176.417,0,22.876,0
176.458,0,22.938,0
176.500,0,22.872,0
176.542,0,22.808,0
176.583,0,22.656,0
176.625,0,21.44,0
176.667,0,21.442,0
176.708,0,20.278,0
176.750,0,20.002,0
176.792,0,18.704,0
176.833,0,18.658,0
176.875,0,17.186,0
176.917,0,17.12,0
176.958,0,15.54,0
177.000,0,15.462,0
177.042,0,14.218,0
177.083,0,14.212,0
177.125,0,14.21,0
177.167,0,14.21,0
177.208,0,14.21,0
177.250,0,14.216,0
177.292,0,14.186,0
177.333,0,13.874,0
177.375,0,13.838,0
177.417,0,13.46,0
177.458,0,13.42,0
177.500,0,13.002,0
177.542,0,12.952,0
177.583,0,12.426,0
177.625,0,12.378,0
177.667,0,12.12,0
177.708,0,12.124,0
177.750,0,12.098,0
177.792,0,11.654,0
177.833,0,11.202,0
177.875,0,11.162,0
177.917,0,10.774,0
177.958,0,10.73,0
178.000,0,10.372,0
178.042,0,10.372,0
178.083,0,10.372,0
178.125,0,10.372,0
178.167,0,10.342,0
178.208,0,10.4,0
178.250,0,10.37,0
178.292,0,10.37,0
178.333,0,10.37,0
178.375,0,10.34,0
178.417,0,10.37,0
178.458,0,10.37,0
178.500,0,10.398,0
178.542,0,10.37,0
178.583,0,10.364,0
178.625,0,9.942,0
178.667,0,9.97,0
178.708,0,9.428,0
178.750,0,9.392,0
178.792,0,9.01,0
178.833,0,9.004,0
178.875,0,8.59,0
178.917,0,8.564,0
178.958,0,8.138,0
179.000,0,8.11,0
179.042,0,7.834,0
179.083,0,7.834,0
179.125,0,7.834,0
179.167,0,7.834,0
179.208,0,7.834,0
179.250,0,7.834,0
179.292,0,7.834,0
179.333,0,7.834,0
179.375,0,8.044,0
179.417,0,7.08,0
179.458,0,7.598,0
179.500,0,7.584,0
179.542,0,7.6,0
179.583,0,7.6,0
179.625,0,7.616,0
179.667,0,7.13,0
179.708,0,7.11,0
179.750,0,6.71,0
179.792,0,6.766,0
179.833,0,6.346,0
179.875,0,6.334,0
179.917,0,5.938,0
179.958,0,5.902,0
180.000,0,5.488,0
180.042,0,5.488,0
180.083,0,5.486,0
180.125,0,5.486,0
180.167,0,5.484,0
180.208,0,5.484,0
180.250,0,5.484,0
180.292,0,5.484,0
180.333,0,5.486,0
180.375,0,5.488,0
180.417,0,5.488,0
180.458,0,5.488,0
180.500,0,5.488,0
180.542,0,5.488,0
180.583,0,5.488,0
180.625,0,5.488,0
180.667,0,5.338,0
180.708,0,5.3,0
180.750,0,4.93,0
180.792,0,4.864,0
180.833,0,4.408,0
180.875,0,4.37,0
180.917,0,4.104,0
180.958,0,4.096,0
181.000,0,3.554,0
181.042,0,3.55,0
181.083,0,3.552,0
181.125,0,3.54,0
181.167,0,3.55,0
181.208,0,3.56,0
181.250,0,3.55,0
181.292,0,3.54,0
181.333,0,3.55,0
181.375,0,3.55,0
181.417,0,3.55,0
181.458,0,3.56,0
181.500,0,3.55,0
181.542,0,3.54,0
181.583,0,3.55,0
181.625,0,3.55,0
181.667,0,3.552,0
181.708,0,3.554,0
181.750,0,3.552,0
181.792,0,3.55,0
181.833,0,3.55,0
181.875,0,3.55,0
181.917,0,3.55,0
181.958,0,3.55,0
182.000,0,3.55,0
182.042,0,3.55,0
182.083,0,3.55,0
182.125,0,3.55,0
182.167,0,3.55,0
182.208,0,3.55,0
182.250,0,3.55,0
182.292,0,3.55,0
182.333,0,3.55,0
182.375,0,3.55,0
182.417,0,3.55,0
182.458,0,3.55,0
182.500,0,3.55,0
182.542,0,3.55,0
182.583,0,3.55,0
182.625,0,3.55,0
182.667,0,3.552,0
182.708,0,3.554,0
182.750,0,3.552,0
182.792,0.043,3.497,0
182.833,0.445,3.105,0
182.875,0.704,2.856,0
182.917,0.697,2.853,0
182.958,0.574,2.976,0
183.000,0.361,3.191,0
183.042,0.302,3.254,0
183.083,0.015,3.531,0
183.125,0,3.556,0
183.167,0,3.556,0
183.208,0,3.562,0
183.250,0,3.55,0
183.292,0,3.55,0
183.333,0,3.54,0
183.375,0,3.55,0
183.417,0,3.552,0
183.458,0,3.55,0
183.500,0,3.55,0
183.542,0,3.56,0
183.583,0,3.54,0
183.625,0,3.55,0
183.667,0,3.55,0
183.708,0,3.55,0
183.750,0,3.55,0
183.792,0.019,3.531,0
183.833,0.281,3.269,0
183.875,0.445,3.105,0
183.917,0.557,2.993,0
183.958,0.519,3.031,0
184.000,0.323,3.227,0
184.042,0.085,3.465,0
184.083,0,3.55,0
184.125,0,3.55,0
184.167,0,3.55,0
184.208,0,3.55,0
184.250,0,3.55,0
184.292,0,3.55,0
184.333,0,3.55,0
184.375,0,3.55,0
184.417,0,3.55,0
184.458,0,3.55,0
184.500,0,3.55,0
184.542,0,3.55,0
184.583,0,3.55,0
184.625,0,3.55,0
184.667,0.124,3.43,0
184.708,0.094,3.462,0
184.750,0.002,3.554,0
184.792,0.272,3.282,0
184.833,0.067,3.483,0
184.875,0,3.55,0
184.917,0,3.55,0
184.958,0,3.55,0
185.000,0,3.55,0
185.042,0,3.55,0
185.083,0,3.54,0
185.125,0,3.56,0
185.167,0,3.55,0
185.208,0,3.55,0
185.250,0,3.55,0
185.292,0,3.54,0
185.333,0,3.55,0
185.375,0,3.55,0
185.417,0,3.56,0
185.458,0,3.55,0
185.500,0,3.55,0
185.542,0.241,3.303,0
185.583,0.214,3.34,0
185.625,0.267,3.287,0
185.667,0.434,3.122,0
185.708,0.403,3.155,0
185.750,0.494,3.07,0
185.792,0.426,3.118,0
185.833,0.354,3.196,0
185.875,0.479,3.071,0
185.917,0.404,3.146,0
185.958,0.37,3.18,0
186.000,0.174,3.376,0
186.042,0,3.55,0
186.083,0,3.55,0
186.125,0,3.55,0
186.167,0,3.55,0
186.208,0,3.55,0
186.250,0,3.55,0
186.292,0,3.55,0
186.333,0,3.55,0
186.375,0,3.55,0
186.417,0,3.55,0
186.458,0,3.55,0
186.500,0.081,3.469,0
186.542,0.115,3.435,0
186.583,0.098,3.454,0
186.625,0.433,3.121,0
186.667,0.451,3.105,0
186.708,0.527,3.031,0
186.750,0.459,3.099,0
186.792,0.443,3.111,0
186.833,0.497,3.053,0
186.875,0.407,3.143,0
186.917,0.384,3.166,0
186.958,0.432,3.118,0
187.000,0.382,3.168,0
187.042,0.057,3.493,0
187.083,0,3.55,0
187.125,0,3.55,0
187.167,0,3.55,0
187.208,0,3.54,0
187.250,0,3.56,0
187.292,0,3.55,0
187.333,0,3.55,0
187.375,0,3.55,0
187.417,0,3.54,0
187.458,0,3.55,0
187.500,0,3.55,0
187.542,0.149,3.411,0
