$Combined output for files: 1, 2

JDAY,Flow,Flow
283.292,0.0311485,0.0000000
283.333,0.0311485,0.0000000
283.375,2.0823643,0.0000000
283.417,40.4475562,0.0000000
283.458,42.8427390,0.0000000
283.500,42.7180578,0.0000000
283.542,43.0548319,0.0000000
283.583,42.4148408,0.0000000
283.625,43.0595606,0.0000000
283.667,42.7432602,0.0000000
283.708,43.0360866,0.0000000
283.750,43.2337929,0.0000000
283.792,42.5991837,0.0000000
283.833,43.0188102,0.0000000
283.875,41.6347691,0.0000000
283.917,2.6837575,0.0000000
283.958,0.0311485,0.0000000
284.000,0.0311485,0.0000000
284.042,0.0311485,0.0000000
284.083,0.0311485,0.0000000
284.125,0.0311485,0.0000000
284.167,0.0311485,0.0000000
284.208,0.0311485,0.0000000
284.250,0.0311485,0.0000000
284.292,2.4545043,0.0000000
284.333,50.5093835,0.0000000
284.375,53.5632960,0.0000000
284.417,53.4725970,0.0000000
284.458,53.7204006,0.0000000
284.500,53.6108145,0.0000000
284.542,53.3601523,0.0000000
284.583,53.4811211,0.0000000
284.625,53.2910885,0.0000000
284.667,53.5114497,0.0000000
284.708,53.5675442,0.0000000
284.750,53.7232316,0.0000000
284.792,53.4927044,0.0000000
284.833,53.4005329,0.0000000
284.875,51.8995395,0.0000000
284.917,3.1937156,0.0000000
284.958,0.0311485,0.0000000
285.000,0.0311485,0.0000000
285.042,0.0311485,0.0000000
285.083,0.0311485,0.0000000
285.125,0.0311485,0.0000000
285.167,0.0311485,0.0000000
285.208,1.4559673,0.0000000
285.250,28.1065373,0.0000000
285.292,29.0295241,0.0000000
285.333,29.4407406,0.0000000
285.375,28.7360203,0.0000000
285.417,24.8405285,0.0000000
285.458,24.4205909,0.0000000
285.500,24.5124219,0.0000000
285.542,24.5134969,0.0000000
285.583,24.7072990,0.0000000
285.625,28.8426060,0.0000000
285.667,29.0540490,0.0000000
285.708,29.1958856,0.0000000
285.750,29.2830726,0.0000000
285.792,28.4954688,0.0000000
285.833,2.1079061,0.0000000
285.875,0.0311485,0.0000000
285.917,0.0311485,0.0000000
285.958,0.0311485,0.0000000
286.000,0.0311485,0.0000000
286.042,0.0311485,0.0000000
286.083,0.0311485,0.0000000
286.125,0.0311485,0.0000000
286.167,0.0311485,0.0000000
286.208,0.0311485,0.0000000
286.250,0.0311485,0.0000000
286.292,0.0311485,0.0000000
286.333,0.0311485,0.0000000
286.375,0.0311485,0.0000000
286.417,0.0311485,0.0000000
286.458,1.5509703,0.0000000
286.500,27.5951351,0.0000000
286.542,28.9664922,0.0000000
286.583,29.3021014,0.0000000
286.625,29.1422557,0.0000000
286.667,29.4980276,0.0000000
286.708,29.4677577,0.0000000
286.750,29.2934667,0.0000000
286.792,29.3828072,0.0000000
286.833,29.4663128,0.0000000
286.875,28.6510421,0.0000000
286.917,2.0784000,0.0000000
286.958,0.0311485,0.0000000
287.000,0.0311485,0.0000000
287.042,0.0311485,0.0000000
287.083,0.0311485,0.0000000
287.125,0.0311485,0.0000000
287.167,0.0311485,0.0000000
287.208,0.0311485,0.0000000
287.250,0.0311485,0.0000000
287.292,0.0311485,0.0000000
287.333,0.0311485,0.0000000
287.375,0.0311485,0.0000000
287.417,0.0311485,0.0000000
287.458,0.0311485,0.0000000
287.500,0.0311485,0.0000000
287.542,0.0311485,0.0000000
287.583,0.0311485,0.0000000
287.625,0.0311485,0.0000000
287.667,2.0444479,0.0000000
287.708,45.1477276,0.0000000
287.750,48.0748710,0.0000000
287.792,47.9625093,0.0000000
287.833,48.0057208,0.0000000
287.875,46.7121228,0.0000000
287.917,3.1061882,0.0000000
287.958,0.0311485,0.0000000
288.000,0.0311485,0.0000000
288.042,0.0311485,0.0000000
288.083,0.0311485,0.0000000
288.125,0.0311485,0.0000000
288.167,0.0311485,0.0000000
288.208,0.0311485,0.0000000
288.250,0.0311485,0.0000000
288.292,0.0311485,0.0000000
288.333,0.0311485,0.0000000
288.375,0.0311485,0.0000000
288.417,0.0311485,0.0000000
288.458,0.0311485,0.0000000
288.500,0.0311485,0.0000000
288.542,0.0311485,0.0000000
288.583,0.0311485,0.0000000
288.625,2.3328835,0.0000000
288.667,51.0136218,0.0000000
288.708,53.7389766,0.0000000
288.750,53.6176932,0.0000000
288.792,53.9035544,0.0000000
288.833,53.7519148,0.0000000
288.875,52.1196484,0.0000000
288.917,3.2681889,0.0000000
288.958,0.0311485,0.0000000
289.000,0.0311485,0.0000000
289.042,0.0311485,0.0000000
289.083,0.0311485,0.0000000
289.125,0.0311485,0.0000000
289.167,0.0311485,0.0000000
289.208,0.0311485,0.0000000
289.250,0.0311485,0.0000000
289.292,0.0311485,0.0000000
289.333,0.0311485,0.0000000
289.375,0.0311485,0.0000000
289.417,0.0311485,0.0000000
289.458,0.0311485,0.0000000
289.500,0.0311485,0.0000000
289.542,0.0311485,0.0000000
289.583,0.0311485,0.0000000
289.625,2.0426641,0.0000000
289.667,44.9935715,0.0000000
289.708,48.2218338,0.0000000
289.750,48.2664314,0.0000000
289.792,47.0938056,0.0000000
289.833,16.9786111,0.0000000
289.875,14.1234801,0.0000000
289.917,1.6724213,0.0000000
289.958,0.0311485,0.0000000
290.000,0.0311485,0.0000000
290.042,0.0311485,0.0000000
290.083,0.0311485,0.0000000
290.125,0.0311485,0.0000000
290.167,0.0311485,0.0000000
290.208,0.0311485,0.0000000
290.250,0.0311485,0.0000000
290.292,0.0311485,0.0000000
290.333,0.0311485,0.0000000
290.375,0.0311485,0.0000000
290.417,0.0311485,0.0000000
290.458,0.0311485,0.0000000
290.500,0.0311485,0.0000000
290.542,0.0311485,0.0000000
290.583,0.0311485,0.0000000
290.625,3.3089367,0.0000000
290.667,50.8436343,0.0000000
290.708,53.5805723,0.0000000
290.750,53.5863484,0.0000000
290.792,53.7103175,0.0000000
290.833,53.7534738,0.0000000
290.875,51.9485859,0.0000000
290.917,6.1322396,0.0000000
290.958,0.0311485,0.0000000
291.000,0.0311485,0.0000000
291.042,0.0311485,0.0000000
291.083,0.0311485,0.0000000
291.125,0.0311485,0.0000000
291.167,0.0311485,0.0000000
291.208,0.0311485,0.0000000
291.250,0.0311485,0.0000000
291.292,0.0311485,0.0000000
291.333,0.0311485,0.0000000
291.375,0.0311485,0.0000000
291.417,0.0311485,0.0000000
291.458,0.0311485,0.0000000
291.500,0.0311485,0.0000000
291.542,0.0311485,0.0000000
291.583,0.0311485,0.0000000
291.625,0.0311485,0.0000000
291.667,0.0311485,0.0000000
291.708,2.3285793,0.0000000
291.750,50.6924233,0.0000000
291.792,53.5820448,0.0000000
291.833,53.3644282,0.0000000
291.875,51.8750768,0.0000000
291.917,3.2584478,0.0000000
291.958,0.0311485,0.0000000
292.000,0.0311485,0.0000000
292.042,0.0311485,0.0000000
292.083,0.0311485,0.0000000
292.125,0.0311485,0.0000000
292.167,0.0311485,0.0000000
292.208,0.0311485,0.0000000
292.250,0.0311485,0.0000000
292.292,0.0311485,0.0000000
292.333,0.0311485,0.0000000
292.375,0.0311485,0.0000000
292.417,0.0311485,0.0000000
292.458,0.0311485,0.0000000
292.500,0.0311485,0.0000000
292.542,0.0311485,0.0000000
292.583,0.0311485,0.0000000
292.625,1.5644209,0.0000000
292.667,35.9270268,0.0000000
292.708,37.8501665,0.0000000
292.750,37.7461007,0.0000000
292.792,38.2552682,0.0000000
292.833,37.9578272,0.0000000
292.875,41.2194184,0.0000000
292.917,3.2763442,0.0000000
292.958,0.0311485,0.0000000
293.000,0.0311485,0.0000000
293.042,0.0311485,0.0000000
293.083,0.0311485,0.0000000
293.125,0.0311485,0.0000000
293.167,0.0311485,0.0000000
293.208,0.0311485,0.0000000
293.250,0.0311485,0.0000000
293.292,0.0311485,0.0000000
293.333,0.0311485,0.0000000
293.375,0.0311485,0.0000000
293.417,0.0311485,0.0000000
293.458,0.0311485,0.0000000
293.500,0.0311485,0.0000000
293.542,0.0311485,0.0000000
293.583,0.0311485,0.0000000
293.625,0.0311485,0.0000000
293.667,0.0311485,0.0000000
293.708,2.2339726,0.0000000
293.750,50.5929722,0.0000000
293.792,53.4480756,0.0000000
293.833,53.6713819,0.0000000
293.875,51.8275583,0.0000000
293.917,3.1633881,0.0000000
293.958,0.0311485,0.0000000
294.000,0.0311485,0.0000000
294.042,0.0311485,0.0000000
294.083,0.0311485,0.0000000
294.125,0.0311485,0.0000000
294.167,0.0311485,0.0000000
294.208,0.0311485,0.0000000
294.250,0.0311485,0.0000000
294.292,0.0311485,0.0000000
294.333,0.0311485,0.0000000
294.375,0.0311485,0.0000000
294.417,0.0311485,0.0000000
294.458,0.0311485,0.0000000
294.500,0.0311485,0.0000000
294.542,0.0311485,0.0000000
294.583,0.0311485,0.0000000
294.625,0.0311485,0.0000000
294.667,0.0311485,0.0000000
294.708,2.3555934,0.0000000
294.750,50.8537727,0.0000000
294.792,53.5690755,0.0000000
294.833,51.9615276,0.0000000
294.875,3.5276279,0.0000000
294.917,0.0311485,0.0000000
294.958,0.0311485,0.0000000
295.000,0.0311485,0.0000000
295.042,0.0311485,0.0000000
295.083,0.0311485,0.0000000
295.125,0.0311485,0.0000000
295.167,0.0311485,0.0000000
295.208,0.0311485,0.0000000
295.250,0.0311485,0.0000000
295.292,0.0311485,0.0000000
295.333,0.0311485,0.0000000
295.375,0.0311485,0.0000000
295.417,0.0311485,0.0000000
295.458,0.0311485,0.0000000
295.500,0.0311485,0.0000000
295.542,0.0311485,0.0000000
295.583,0.0311485,0.0000000
295.625,0.0311485,0.0000000
295.667,0.0311485,0.0000000
295.708,2.3095785,0.0000000
295.750,49.8205465,0.0000000
295.792,53.6716100,0.0000000
295.833,53.3828625,0.0000000
295.875,51.9700793,0.0000000
295.917,3.2545401,0.0000000
295.958,0.0311485,0.0000000
296.000,0.0311485,0.0000000
296.042,0.0311485,0.0000000
296.083,0.0311485,0.0000000
296.125,0.0311485,0.0000000
296.167,0.0311485,0.0000000
296.208,0.0311485,0.0000000
296.250,0.0311485,0.0000000
296.292,0.0311485,0.0000000
296.333,0.0311485,0.0000000
296.375,0.0311485,0.0000000
296.417,0.0311485,0.0000000
296.458,0.0311485,0.0000000
296.500,0.0311485,0.0000000
296.542,0.0311485,0.0000000
296.583,0.0311485,0.0000000
296.625,0.0311485,0.0000000
296.667,0.0311485,0.0000000
296.708,3.2408347,0.0000000
296.750,50.5425708,0.0000000
296.792,53.5129499,0.0000000
296.833,53.5576063,0.0000000
296.875,51.9269507,0.0000000
296.917,3.1937156,0.0000000
296.958,0.0311485,0.0000000
297.000,0.0311485,0.0000000
297.042,0.0311485,0.0000000
297.083,0.0311485,0.0000000
297.125,0.0311485,0.0000000
297.167,0.0311485,0.0000000
297.208,0.0311485,0.0000000
297.250,0.0311485,0.0000000
297.292,0.0311485,0.0000000
297.333,0.0311485,0.0000000
297.375,0.0311485,0.0000000
297.417,0.0311485,0.0000000
297.458,0.0311485,0.0000000
297.500,0.0311485,0.0000000
297.542,0.0311485,0.0000000
297.583,1.9173337,0.0000000
297.625,40.3812681,0.0000000
297.667,52.8459174,0.0000000
297.708,53.5360576,0.0000000
297.750,53.4279130,0.0000000
297.792,53.6021763,0.0000000
297.833,53.5632683,0.0000000
297.875,51.8621075,0.0000000
297.917,4.0363968,0.0000000
297.958,0.0311485,0.0000000
298.000,0.0311485,0.0000000
298.042,0.0311485,0.0000000
298.083,0.0311485,0.0000000
298.125,0.0311485,0.0000000
298.167,0.0311485,0.0000000
298.208,0.0311485,0.0000000
298.250,0.0311485,0.0000000
298.292,0.0311485,0.0000000
298.333,0.0311485,0.0000000
298.375,0.0311485,0.0000000
298.417,0.0311485,0.0000000
298.458,0.0311485,0.0000000
298.500,0.0311485,0.0000000
298.542,0.0311485,0.0000000
298.583,0.0311485,0.0000000
298.625,3.0867061,0.0000000
298.667,50.6934983,0.0000000
298.708,53.5156980,0.0000000
298.750,53.3602664,0.0000000
298.792,53.3775669,0.0000000
298.833,53.5950418,0.0000000
298.875,53.5373297,0.0000000
298.917,51.9398371,0.0000000
298.958,3.4700313,0.0000000
299.000,0.0311485,0.0000000
299.042,0.0311485,0.0000000
299.083,0.0311485,0.0000000
299.125,0.0311485,0.0000000
299.167,0.0311485,0.0000000
299.208,0.0311485,0.0000000
299.250,0.0311485,0.0000000
299.292,0.0311485,0.0000000
299.333,0.0311485,0.0000000
299.375,0.0311485,0.0000000
299.417,0.0311485,0.0000000
299.458,0.0311485,0.0000000
299.500,0.0311485,0.0000000
299.542,2.3048496,0.0000000
299.583,50.5455159,0.0000000
299.625,53.5517439,0.0000000
299.667,53.4754591,0.0000000
299.708,53.5517992,0.0000000
299.750,53.6079801,0.0000000
299.792,53.5805723,0.0000000
299.833,53.4625451,0.0000000
299.875,51.8635213,0.0000000
299.917,3.7401172,0.0000000
299.958,0.0311485,0.0000000
300.000,0.0311485,0.0000000
300.042,0.0311485,0.0000000
300.083,0.0311485,0.0000000
300.125,0.0311485,0.0000000
300.167,0.0311485,0.0000000
300.208,0.0311485,0.0000000
300.250,0.0311485,0.0000000
300.292,0.0311485,0.0000000
300.333,0.0311485,0.0000000
300.375,0.0311485,0.0000000
300.417,0.0311485,0.0000000
300.458,0.0311485,0.0000000
300.500,0.0311485,0.0000000
300.542,0.0311485,0.0000000
300.583,2.3562165,0.0000000
300.625,50.3034607,0.0000000
300.667,53.3487420,0.0000000
300.708,53.3645699,0.0000000
300.750,53.1930546,0.0000000
300.792,53.2766467,0.0000000
300.833,53.4078091,0.0000000
300.875,51.7699084,0.0000000
300.917,3.4500396,0.0000000
300.958,0.0311485,0.0000000
301.000,0.0311485,0.0000000
301.042,0.0311485,0.0000000
301.083,0.0311485,0.0000000
301.125,0.0311485,0.0000000
301.167,0.0311485,0.0000000
301.208,0.0311485,0.0000000
301.250,0.0311485,0.0000000
301.292,0.0311485,0.0000000
301.333,0.0311485,0.0000000
301.375,0.0311485,0.0000000
301.417,0.0311485,0.0000000
301.458,0.0311485,0.0000000
301.500,0.0311485,0.0000000
301.542,0.0311485,0.0000000
301.583,2.1028374,0.0000000
301.625,50.6782649,0.0000000
301.667,53.0458360,0.0000000
301.708,53.1499571,0.0000000
301.750,53.0591441,0.0000000
301.792,42.4209867,0.0000000
301.833,3.2465831,0.0000000
301.875,0.0311485,0.0000000
301.917,0.0311485,0.0000000
301.958,0.0311485,0.0000000
302.000,0.0311485,0.0000000
302.042,0.0311485,0.0000000
302.083,0.0311485,0.0000000
302.125,0.0311485,0.0000000
302.167,0.0311485,0.0000000
302.208,0.0311485,0.0000000
302.250,0.0311485,0.0000000
302.292,0.0311485,0.0000000
302.333,0.0311485,0.0000000
302.375,0.0311485,0.0000000
302.417,0.0311485,0.0000000
302.458,0.0311485,0.0000000
302.500,0.0311485,0.0000000
302.542,0.0311485,0.0000000
302.583,0.0311485,0.0000000
302.625,1.7319149,0.0000000
302.667,40.1160224,0.0000000
302.708,52.5636546,0.0000000
302.750,51.3072674,0.0000000
302.792,3.2768538,0.0000000
302.833,0.0311485,0.0000000
302.875,0.0311485,0.0000000
302.917,0.0311485,0.0000000
302.958,0.0311485,0.0000000
303.000,0.0311485,0.0000000
303.042,0.0311485,0.0000000
303.083,0.0311485,0.0000000
303.125,0.0311485,0.0000000
303.167,0.0311485,0.0000000
303.208,0.0311485,0.0000000
303.250,0.0311485,0.0000000
303.292,0.0311485,0.0000000
303.333,0.0311485,0.0000000
303.375,0.0311485,0.0000000
303.417,0.0311485,0.0000000
303.458,0.0311485,0.0000000
303.500,0.0311485,0.0000000
303.542,0.0311485,0.0000000
303.583,0.0311485,0.0000000
303.625,2.8151476,0.0000000
303.667,50.0499123,0.0000000
303.708,52.8891013,0.0000000
303.750,51.3737525,0.0000000
303.792,3.3121084,0.0000000
303.833,0.0311485,0.0000000
303.875,0.0311485,0.0000000
303.917,0.0311485,0.0000000
303.958,0.0311485,0.0000000
304.000,0.0311485,0.0000000
304.042,0.0311485,0.0000000
304.083,0.0311485,0.0000000
304.125,0.0311485,0.0000000
304.167,0.0311485,0.0000000
304.208,0.0311485,0.0000000
304.250,0.0311485,0.0000000
304.292,0.0311485,0.0000000
304.333,0.0311485,0.0000000
304.375,0.0311485,0.0000000
304.417,0.0311485,0.0000000
304.458,0.0311485,0.0000000
304.500,0.0311485,0.0000000
304.542,0.0311485,0.0000000
304.583,0.0311485,0.0000000
304.625,0.0311485,0.0000000
304.667,0.0311485,0.0000000
304.708,2.1366477,0.0000000
304.750,44.0962123,0.0000000
304.792,47.1414901,0.0000000
304.833,47.2206646,0.0000000
304.875,46.0898573,0.0000000
304.917,3.1252453,0.0000000
304.958,0.0311485,0.0000000
305.000,0.0311485,0.0000000
305.042,0.0311485,0.0000000
305.083,0.0311485,0.0000000
305.125,0.0311485,0.0000000
305.167,0.0311485,0.0000000
305.208,0.0311485,0.0000000
305.250,0.0311485,0.0000000
305.292,0.0311485,0.0000000
305.333,0.0311485,0.0000000
305.375,0.0311485,0.0000000
305.417,0.0311485,0.0000000
305.458,0.0311485,0.0000000
305.500,0.0311485,0.0000000
305.542,0.0311485,0.0000000
305.583,0.0311485,0.0000000
305.625,0.0311485,0.0000000
305.667,0.0311485,0.0000000
305.708,2.1698350,0.0000000
305.750,44.2244297,0.0000000
305.792,46.9351179,0.0000000
305.833,47.3175060,0.0000000
305.875,50.2038160,0.0000000
305.917,3.8607754,0.0000000
305.958,0.0311485,0.0000000
306.000,0.0311485,0.0000000
306.042,0.0311485,0.0000000
306.083,0.0311485,0.0000000
306.125,0.0311485,0.0000000
306.167,0.0311485,0.0000000
306.208,0.0311485,0.0000000
306.250,0.0311485,0.0000000
306.292,0.0311485,0.0000000
306.333,0.0311485,0.0000000
306.375,0.0311485,0.0000000
306.417,0.0311485,0.0000000
306.458,0.0311485,0.0000000
306.500,0.0311485,0.0000000
306.542,0.0311485,0.0000000
306.583,0.0311485,0.0000000
306.625,1.2673205,0.0000000
306.667,27.3862984,0.0000000
306.708,41.3217559,0.0000000
306.750,42.0707904,0.0000000
306.792,41.9988403,0.0000000
306.833,42.0276930,0.0000000
306.875,41.0178856,0.0000000
306.917,3.2828852,0.0000000
306.958,0.0311485,0.0000000
307.000,0.0311485,0.0000000
307.042,0.0311485,0.0000000
307.083,0.0311485,0.0000000
307.125,0.0311485,0.0000000
307.167,0.0311485,0.0000000
307.208,0.0311485,0.0000000
307.250,0.0311485,0.0000000
307.292,0.0311485,0.0000000
307.333,0.0311485,0.0000000
307.375,0.0311485,0.0000000
307.417,0.0311485,0.0000000
307.458,0.0311485,0.0000000
307.500,0.0311485,0.0000000
307.542,0.0311485,0.0000000
307.583,0.0311485,0.0000000
307.625,0.0311485,0.0000000
307.667,0.0311485,0.0000000
307.708,1.4703805,0.0000000
307.750,26.8374607,0.0000000
307.792,28.4724475,0.0000000
307.833,28.4911653,0.0000000
307.875,27.7363512,0.0000000
307.917,2.1489089,0.0000000
307.958,0.0311485,0.0000000
308.000,0.0311485,0.0000000
308.042,0.0311485,0.0000000
308.083,0.0311485,0.0000000
308.125,0.0311485,0.0000000
308.167,0.0311485,0.0000000
308.208,0.0311485,0.0000000
308.250,0.0311485,0.0000000
308.292,0.0311485,0.0000000
308.333,0.0311485,0.0000000
308.375,0.0311485,0.0000000
308.417,0.0311485,0.0000000
308.458,0.0311485,0.0000000
308.500,0.0311485,0.0000000
308.542,0.0311485,0.0000000
308.583,0.0311485,0.0000000
308.625,0.0311485,0.0000000
308.667,0.0311485,0.0000000
308.708,2.1513158,0.0000000
308.750,44.2399189,0.0000000
308.792,46.4759578,0.0000000
308.833,42.0505172,0.0000000
308.875,41.0479308,0.0000000
308.917,3.0236445,0.0000000
308.958,0.0311485,0.0000000
309.000,0.0311485,0.0000000
309.042,0.0311485,0.0000000
309.083,0.0311485,0.0000000
309.125,0.0311485,0.0000000
309.167,0.0311485,0.0000000
309.208,0.0311485,0.0000000
309.250,0.0311485,0.0000000
309.292,0.0311485,0.0000000
309.333,0.0311485,0.0000000
309.375,0.0311485,0.0000000
309.417,0.0311485,0.0000000
309.458,0.0311485,0.0000000
309.500,0.0311485,0.0000000
309.542,0.0311485,0.0000000
309.583,0.0311485,0.0000000
309.625,0.0311485,0.0000000
309.667,1.8903761,0.0000000
309.708,39.4259133,0.0000000
309.750,41.6183742,0.0000000
309.792,33.6842751,0.0000000
309.833,32.1497592,0.0000000
309.875,2.4693990,0.0000000
309.917,0.0311485,0.0000000
309.958,0.0311485,0.0000000
310.000,0.0311485,0.0000000
310.042,0.0311485,0.0000000
310.083,0.0311485,0.0000000
310.125,0.0311485,0.0000000
310.167,0.0311485,0.0000000
310.208,0.0311485,0.0000000
310.250,0.0311485,0.0000000
310.292,0.0311485,0.0000000
310.333,0.0311485,0.0000000
310.375,0.0311485,0.0000000
310.417,0.0311485,0.0000000
310.458,0.0311485,0.0000000
310.500,0.0311485,0.0000000
310.542,0.0311485,0.0000000
310.583,0.0311485,0.0000000
310.625,0.0311485,0.0000000
310.667,2.0919919,0.0000000
310.708,44.3209324,0.0000000
310.750,46.9555882,0.0000000
310.792,46.8519234,0.0000000
310.833,45.6058404,0.0000000
310.875,3.2692933,0.0000000
310.917,0.0311485,0.0000000
310.958,0.0311485,0.0000000
311.000,0.0311485,0.0000000
311.042,0.0311485,0.0000000
311.083,0.0311485,0.0000000
311.125,0.0311485,0.0000000
311.167,0.0311485,0.0000000
311.208,0.0311485,0.0000000
311.250,0.0311485,0.0000000
311.292,0.0311485,0.0000000
311.333,0.0311485,0.0000000
311.375,0.0311485,0.0000000
311.417,0.0311485,0.0000000
311.458,0.0311485,0.0000000
311.500,0.0311485,0.0000000
311.542,0.0311485,0.0000000
311.583,0.0311485,0.0000000
311.625,0.0311485,0.0000000
311.667,0.0311485,0.0000000
311.708,1.7189742,0.0000000
311.750,39.0370095,0.0000000
311.792,41.8603705,0.0000000
311.833,41.6097360,0.0000000
311.875,40.9327104,0.0000000
311.917,3.2396454,0.0000000
311.958,0.0311485,0.0000000
312.000,0.0311485,0.0000000
312.042,0.0311485,0.0000000
312.083,0.0311485,0.0000000
312.125,0.0311485,0.0000000
312.167,0.0311485,0.0000000
312.208,0.0311485,0.0000000
312.250,0.0311485,0.0000000
312.292,0.0311485,0.0000000
312.333,0.0311485,0.0000000
312.375,0.0311485,0.0000000
312.417,0.0311485,0.0000000
312.458,0.0311485,0.0000000
312.500,0.0311485,0.0000000
312.542,0.0311485,0.0000000
312.583,0.0311485,0.0000000
312.625,0.0311485,0.0000000
312.667,0.0311485,0.0000000
312.708,0.0311485,0.0000000
312.750,2.0824209,0.0000000
312.792,39.2375503,0.0000000
312.833,41.8009612,0.0000000
312.875,41.7019351,0.0000000
312.917,40.9601492,0.0000000
312.958,3.3389810,0.0000000
313.000,0.0311485,0.0000000
313.042,0.0311485,0.0000000
313.083,0.0311485,0.0000000
313.125,0.0311485,0.0000000
313.167,0.0311485,0.0000000
313.208,0.0311485,0.0000000
313.250,0.0311485,0.0000000
313.292,0.0311485,0.0000000
313.333,0.0311485,0.0000000
313.375,0.0311485,0.0000000
313.417,0.0311485,0.0000000
313.458,0.0311485,0.0000000
313.500,0.0311485,0.1676640
313.542,0.0311485,0.0000000
313.583,0.0311485,0.0000000
313.625,0.0311485,0.0000000
313.667,0.0311485,0.0000000
313.708,0.0311485,0.0000000
313.750,42.1038947,0.0000000
313.792,51.3632201,0.0000000
313.833,38.1094910,0.0000000
313.875,37.2181637,0.0000000
313.917,36.3949080,0.0000000
313.958,2.9299442,0.0000000
314.000,0.0311485,0.0000000
314.042,0.0311485,0.0000000
314.083,0.0311485,0.0000000
314.125,0.0311485,0.0000000
314.167,0.0311485,0.0000000
314.208,0.0311485,0.0000000
314.250,0.0311485,0.0000000
314.292,0.0311485,0.0000000
314.333,0.0311485,0.0000000
314.375,0.0311485,0.0000000
314.417,0.0311485,0.0000000
314.458,0.0311485,0.0000000
314.500,0.0311485,0.0000000
314.542,0.0311485,0.0000000
314.583,0.0311485,0.0000000
314.625,0.0311485,0.0000000
314.667,0.0311485,0.0000000
314.708,0.0311485,0.0000000
314.750,2.6694576,0.0000000
314.792,43.9651605,0.0000000
314.833,46.4932617,0.0000000
314.875,46.6657380,0.0000000
314.917,45.5367178,0.0000000
314.958,3.6871083,0.0000000
315.000,0.0311485,0.0000000
315.042,0.0311485,0.0000000
315.083,0.0311485,0.0000000
315.125,0.0311485,0.0000000
315.167,0.0311485,0.0000000
315.208,0.0311485,0.0000000
315.250,0.0311485,0.0000000
315.292,0.0311485,0.0000000
315.333,0.0311485,0.0000000
315.375,0.0311485,0.0000000
315.417,0.0311485,0.0000000
315.458,0.0311485,0.0000000
315.500,0.0311485,0.0000000
315.542,0.0311485,0.0000000
315.583,0.0311485,0.0000000
315.625,0.0311485,0.0000000
315.667,0.0311485,0.0000000
315.708,0.0311485,0.0000000
315.750,2.0847712,0.0000000
315.792,43.8902342,0.0000000
315.833,46.4932030,0.0000000
315.875,46.5292800,0.0000000
315.917,45.2069123,0.0000000
315.958,3.2231933,0.0000000
316.000,0.0311485,0.0000000
316.042,0.0311485,0.0000000
316.083,0.0311485,0.0000000
316.125,0.0311485,0.0000000
316.167,0.0311485,0.0000000
316.208,0.0311485,0.0000000
316.250,0.0311485,0.0000000
316.292,0.0311485,0.0000000
316.333,0.0311485,0.0000000
316.375,0.0311485,0.0000000
316.417,0.0311485,0.0000000
316.458,0.0311485,0.0000000
316.500,0.0311485,0.0000000
316.542,0.0311485,0.0000000
316.583,0.0311485,0.0000000
316.625,0.0311485,0.0000000
316.667,0.0311485,0.0000000
316.708,3.0540568,0.0000000
316.750,43.8686302,0.0000000
316.792,46.7093194,0.0000000
316.833,46.7957425,0.0000000
316.875,45.5771260,0.0000000
316.917,3.1846540,0.0000000
316.958,0.0311485,0.0000000
317.000,0.0311485,0.0000000
317.042,0.0311485,0.0000000
317.083,0.0311485,0.0000000
317.125,0.0311485,0.0000000
317.167,0.0311485,0.0000000
317.208,0.0311485,0.0000000
317.250,0.0311485,0.0000000
317.292,0.0311485,0.0000000
317.333,0.0311485,0.0000000
317.375,0.0311485,0.0000000
317.417,0.0311485,0.0000000
317.458,0.0311485,0.0000000
317.500,0.0311485,0.0000000
317.542,0.0311485,0.0000000
317.583,0.0311485,0.0000000
317.625,0.0311485,0.0000000
317.667,0.0311485,0.0000000
317.708,2.3245298,0.0000000
317.750,48.5880827,0.0000000
317.792,46.0651112,0.0000000
317.833,29.7559383,0.0000000
317.875,27.6747624,0.0000000
317.917,2.8016406,0.0000000
317.958,0.0311485,0.0000000
318.000,0.0311485,0.0000000
318.042,0.0311485,0.0000000
318.083,0.0311485,0.0000000
318.125,0.0311485,0.0000000
318.167,0.0311485,0.0000000
318.208,0.0311485,0.0000000
318.250,0.0311485,0.0000000
318.292,0.0311485,0.0000000
318.333,0.0311485,0.0000000
318.375,0.0311485,0.0000000
318.417,0.0311485,0.0000000
318.458,0.0311485,0.0000000
318.500,0.0311485,0.0000000
318.542,0.0311485,0.0000000
318.583,0.0311485,0.0000000
318.625,0.0311485,0.0000000
318.667,0.0311485,0.0000000
318.708,1.8031318,0.0000000
318.750,39.3957852,0.0000000
318.792,50.4199566,0.0000000
318.833,33.9910318,0.0000000
318.875,32.2019477,0.0000000
318.917,3.0110153,0.0000000
318.958,0.0311485,0.0000000
319.000,0.0311485,0.0000000
319.042,0.0311485,0.0000000
319.083,0.0311485,0.0000000
319.125,0.0311485,0.0000000
319.167,0.0311485,0.0000000
319.208,0.0311485,0.0000000
319.250,0.0311485,0.0000000
319.292,0.0311485,0.0000000
319.333,0.0311485,0.0000000
319.375,0.0311485,0.0000000
319.417,0.0311485,0.0000000
319.458,0.0311485,0.0000000
319.500,0.0311485,0.0000000
319.542,0.0311485,0.0000000
319.583,0.0311485,0.0000000
319.625,0.0311485,0.0000000
