$/MR Sac.-Trinity Lake/TRN-Spill Release/Flow/01Dec2015/1Hour/231.5.125.3.1/
      JDAY, Flow(cms)
194.167,0.0000
194.208,0.0000
194.250,0.0000
194.292,0.0000
194.333,0.0000
194.375,0.0000
194.417,0.0000
194.458,0.0000
194.500,0.0000
194.542,0.0000
194.583,0.0000
194.625,0.0000
194.667,0.0000
194.708,0.0000
194.750,0.0000
194.792,0.0000
194.833,0.0000
194.875,0.0000
194.917,0.0000
194.958,0.0000
195.000,0.0000
195.042,0.0000
195.083,0.0000
195.125,0.0000
195.167,0.0000
195.208,0.0000
195.250,0.0000
195.292,0.0000
195.333,0.0000
195.375,0.0000
195.417,0.0000
195.458,0.0000
195.500,0.0000
195.542,0.0000
195.583,0.0000
195.625,0.0000
195.667,0.0000
195.708,0.0000
195.750,0.0000
195.792,0.0000
195.833,0.0000
195.875,0.0000
195.917,0.0000
195.958,0.0000
196.000,0.0000
196.042,0.0000
196.083,0.0000
196.125,0.0000
196.167,0.0000
196.208,0.0000
196.250,0.0000
196.292,0.0000
196.333,0.0000
196.375,0.0000
196.417,0.0000
196.458,0.0000
196.500,0.0000
196.542,0.0000
196.583,0.0000
196.625,0.0000
196.667,0.0000
196.708,0.0000
196.750,0.0000
196.792,0.0000
196.833,0.0000
196.875,0.0000
196.917,0.0000
196.958,0.0000
197.000,0.0000
197.042,0.0000
197.083,0.0000
197.125,0.0000
197.167,0.0000
197.208,0.0000
197.250,0.0000
197.292,0.0000
197.333,0.0000
197.375,0.0000
197.417,0.0000
197.458,0.0000
197.500,0.0000
197.542,0.0000
197.583,0.0000
197.625,0.0000
197.667,0.0000
197.708,0.0000
197.750,0.0000
197.792,0.0000
197.833,0.0000
197.875,0.0000
197.917,0.0000
197.958,0.0000
198.000,0.0000
198.042,0.0000
198.083,0.0000
198.125,0.0000
198.167,0.0000
198.208,0.0000
198.250,0.0000
198.292,0.0000
198.333,0.0000
198.375,0.0000
198.417,0.0000
198.458,0.0000
198.500,0.0000
198.542,0.0000
198.583,0.0000
198.625,0.0000
198.667,0.0000
198.708,0.0000
198.750,0.0000
198.792,0.0000
198.833,0.0000
198.875,0.0000
198.917,0.0000
198.958,0.0000
199.000,0.0000
199.042,0.0000
199.083,0.0000
199.125,0.0000
199.167,0.0000
199.208,0.0000
199.250,0.0000
199.292,0.0000
199.333,0.0000
199.375,0.0000
199.417,0.0000
199.458,0.0000
199.500,0.0000
199.542,0.0000
199.583,0.0000
199.625,0.0000
199.667,0.0000
199.708,0.0000
199.750,0.0000
199.792,0.0000
199.833,0.0000
199.875,0.0000
199.917,0.0000
199.958,0.0000
200.000,0.0000
200.042,0.0000
200.083,0.0000
200.125,0.0000
200.167,0.0000
200.208,0.0000
200.250,0.0000
200.292,0.0000
200.333,0.0000
200.375,0.0000
200.417,0.0000
200.458,0.0000
200.500,0.0000
200.542,0.0000
200.583,0.0000
200.625,0.0000
200.667,0.0000
200.708,0.0000
200.750,0.0000
200.792,0.0000
200.833,0.0000
200.875,0.0000
200.917,0.0000
200.958,0.0000
201.000,0.0000
201.042,0.0000
201.083,0.0000
201.125,0.0000
201.167,0.0000
201.208,0.0000
201.250,0.0000
201.292,0.0000
201.333,0.0000
201.375,0.0000
201.417,0.0000
201.458,0.0000
201.500,0.0000
201.542,0.0000
201.583,0.0000
201.625,0.0000
201.667,0.0000
201.708,0.0000
201.750,0.0000
201.792,0.0000
201.833,0.0000
201.875,0.0000
201.917,0.0000
201.958,0.0000
202.000,0.0000
202.042,0.0000
202.083,0.0000
202.125,0.0000
202.167,0.0000
202.208,0.0000
202.250,0.0000
202.292,0.0000
202.333,0.0000
202.375,0.0000
202.417,0.0000
202.458,0.0000
202.500,0.0000
202.542,0.0000
202.583,0.0000
202.625,0.0000
202.667,0.0000
202.708,0.0000
202.750,0.0000
202.792,0.0000
202.833,0.0000
202.875,0.0000
202.917,0.0000
202.958,0.0000
203.000,0.0000
203.042,0.0000
203.083,0.0000
203.125,0.0000
203.167,0.0000
203.208,0.0000
203.250,0.0000
203.292,0.0000
203.333,0.0000
203.375,0.0000
203.417,0.0000
203.458,0.0000
203.500,0.0000
203.542,0.0000
203.583,0.0000
203.625,0.0000
203.667,0.0000
203.708,0.0000
203.750,0.0000
203.792,0.0000
203.833,0.0000
203.875,0.0000
203.917,0.0000
203.958,0.0000
204.000,0.0000
204.042,0.0000
204.083,0.0000
204.125,0.0000
204.167,0.0000
204.208,0.0000
204.250,0.0000
204.292,0.0000
204.333,0.0000
204.375,0.0000
204.417,0.0000
204.458,0.0000
204.500,0.0000
204.542,0.0000
204.583,0.0000
204.625,0.0000
204.667,0.0000
204.708,0.0000
204.750,0.0000
204.792,0.0000
204.833,0.0000
204.875,0.0000
204.917,0.0000
204.958,0.0000
205.000,0.0000
205.042,0.0000
205.083,0.0000
205.125,0.0000
205.167,0.0000
205.208,0.0000
205.250,0.0000
205.292,0.0000
205.333,0.0000
205.375,0.0000
205.417,0.0000
205.458,0.0000
205.500,0.0000
205.542,0.0000
205.583,0.0000
205.625,0.0000
205.667,0.0000
205.708,0.0000
205.750,0.0000
205.792,0.0000
205.833,0.0000
205.875,0.0000
205.917,0.0000
205.958,0.0000
206.000,0.0000
206.042,0.0000
206.083,0.0000
206.125,0.0000
206.167,0.0000
206.208,0.0000
206.250,0.0000
206.292,0.0000
206.333,0.0000
206.375,0.0000
206.417,0.0000
206.458,0.0000
206.500,0.0000
206.542,0.0000
206.583,0.0000
206.625,0.0000
206.667,0.0000
206.708,0.0000
206.750,0.0000
206.792,0.0000
206.833,0.0000
206.875,0.0000
206.917,0.0000
206.958,0.0000
207.000,0.0000
207.042,0.0000
207.083,0.0000
207.125,0.0000
207.167,0.0000
207.208,0.0000
207.250,0.0000
207.292,0.0000
207.333,0.0000
207.375,0.0000
207.417,0.0000
207.458,0.0000
207.500,0.0000
207.542,0.0000
207.583,0.0000
207.625,0.0000
207.667,0.0000
207.708,0.0000
207.750,0.0000
207.792,0.0000
207.833,0.0000
207.875,0.0000
207.917,0.0000
207.958,0.0000
208.000,0.0000
208.042,0.0000
208.083,0.0000
208.125,0.0000
208.167,0.0000
208.208,0.0000
208.250,0.0000
208.292,0.0000
208.333,0.0000
208.375,0.0000
208.417,0.0000
208.458,0.0000
208.500,0.0000
208.542,0.0000
208.583,0.0000
208.625,0.0000
208.667,0.0000
208.708,0.0000
208.750,0.0000
208.792,0.0000
208.833,0.0000
208.875,0.0000
208.917,0.0000
208.958,0.0000
209.000,0.0000
209.042,0.0000
209.083,0.0000
209.125,0.0000
209.167,0.0000
209.208,0.0000
209.250,0.0000
209.292,0.0000
209.333,0.0000
209.375,0.0000
209.417,0.0000
209.458,0.0000
209.500,0.0000
209.542,0.0000
209.583,0.0000
209.625,0.0000
209.667,0.0000
209.708,0.0000
209.750,0.0000
209.792,0.0000
209.833,0.0000
209.875,0.0000
209.917,0.0000
209.958,0.0000
210.000,0.0000
210.042,0.0000
210.083,0.0000
210.125,0.0000
210.167,0.0000
210.208,0.0000
210.250,0.0000
210.292,0.0000
210.333,0.0000
210.375,0.0000
210.417,0.0000
210.458,0.0000
210.500,0.0000
210.542,0.0000
210.583,0.0000
210.625,0.0000
210.667,0.0000
210.708,0.0000
210.750,0.0000
210.792,0.0000
210.833,0.0000
210.875,0.0000
210.917,0.0000
210.958,0.0000
211.000,0.0000
211.042,0.0000
211.083,0.0000
211.125,0.0000
211.167,0.0000
211.208,0.0000
211.250,0.0000
211.292,0.0000
211.333,0.0000
211.375,0.0000
211.417,0.0000
211.458,0.0000
211.500,0.0000
211.542,0.0000
211.583,0.0000
211.625,0.0000
211.667,0.0000
211.708,0.0000
211.750,0.0000
211.792,0.0000
211.833,0.0000
211.875,0.0000
211.917,0.0000
211.958,0.0000
212.000,0.0000
212.042,0.0000
212.083,0.0000
212.125,0.0000
212.167,0.0000
212.208,0.0000
212.250,0.0000
212.292,0.0000
212.333,0.0000
212.375,0.0000
212.417,0.0000
212.458,0.0000
212.500,0.0000
212.542,0.0000
212.583,0.0000
212.625,0.0000
212.667,0.0000
212.708,0.0000
212.750,0.0000
212.792,0.0000
212.833,0.0000
212.875,0.0000
212.917,0.0000
212.958,0.0000
213.000,0.0000
213.042,0.0000
213.083,0.0000
213.125,0.0000
213.167,0.0000
213.208,0.0000
213.250,0.0000
213.292,0.0000
213.333,0.0000
213.375,0.0000
213.417,0.0000
213.458,0.0000
213.500,0.0000
213.542,0.0000
213.583,0.0000
213.625,0.0000
213.667,0.0000
213.708,0.0000
213.750,0.0000
213.792,0.0000
213.833,0.0000
213.875,0.0000
213.917,0.0000
213.958,0.0000
214.000,0.0000
214.042,0.0000
214.083,0.0000
214.125,0.0000
214.167,0.0000
214.208,0.0000
214.250,0.0000
214.292,0.0000
214.333,0.0000
214.375,0.0000
214.417,0.0000
214.458,0.0000
214.500,0.0000
214.542,0.0000
214.583,0.0000
214.625,0.0000
214.667,0.0000
214.708,0.0000
214.750,0.0000
214.792,0.0000
214.833,0.0000
214.875,0.0000
214.917,0.0000
214.958,0.0000
215.000,0.0000
215.042,0.0000
215.083,0.0000
215.125,0.0000
215.167,0.0000
215.208,0.0000
215.250,0.0000
215.292,0.0000
215.333,0.0000
215.375,0.0000
215.417,0.0000
215.458,0.0000
215.500,0.0000
215.542,0.0000
215.583,0.0000
215.625,0.0000
215.667,0.0000
215.708,0.0000
215.750,0.0000
215.792,0.0000
215.833,0.0000
215.875,0.0000
215.917,0.0000
215.958,0.0000
216.000,0.0000
216.042,0.0000
216.083,0.0000
216.125,0.0000
216.167,0.0000
216.208,0.0000
216.250,0.0000
216.292,0.0000
216.333,0.0000
216.375,0.0000
216.417,0.0000
216.458,0.0000
216.500,0.0000
216.542,0.0000
216.583,0.0000
216.625,0.0000
216.667,0.0000
216.708,0.0000
216.750,0.0000
216.792,0.0000
216.833,0.0000
216.875,0.0000
216.917,0.0000
216.958,0.0000
217.000,0.0000
217.042,0.0000
217.083,0.0000
217.125,0.0000
217.167,0.0000
217.208,0.0000
217.250,0.0000
217.292,0.0000
217.333,0.0000
217.375,0.0000
217.417,0.0000
217.458,0.0000
217.500,0.0000
217.542,0.0000
217.583,0.0000
217.625,0.0000
217.667,0.0000
217.708,0.0000
217.750,0.0000
217.792,0.0000
217.833,0.0000
217.875,0.0000
217.917,0.0000
217.958,0.0000
218.000,0.0000
218.042,0.0000
218.083,0.0000
218.125,0.0000
218.167,0.0000
218.208,0.0000
218.250,0.0000
218.292,0.0000
218.333,0.0000
218.375,0.0000
218.417,0.0000
218.458,0.0000
218.500,0.0000
218.542,0.0000
218.583,0.0000
218.625,0.0000
218.667,0.0000
218.708,0.0000
218.750,0.0000
218.792,0.0000
218.833,0.0000
218.875,0.0000
218.917,0.0000
218.958,0.0000
219.000,0.0000
219.042,0.0000
219.083,0.0000
219.125,0.0000
219.167,0.0000
219.208,0.0000
219.250,0.0000
219.292,0.0000
219.333,0.0000
219.375,0.0000
219.417,0.0000
219.458,0.0000
219.500,0.0000
219.542,0.0000
219.583,0.0000
219.625,0.0000
219.667,0.0000
219.708,0.0000
219.750,0.0000
219.792,0.0000
219.833,0.0000
219.875,0.0000
219.917,0.0000
219.958,0.0000
220.000,0.0000
220.042,0.0000
220.083,0.0000
220.125,0.0000
220.167,0.0000
220.208,0.0000
220.250,0.0000
220.292,0.0000
220.333,0.0000
220.375,0.0000
220.417,0.0000
220.458,0.0000
220.500,0.0000
220.542,0.0000
220.583,0.0000
220.625,0.0000
220.667,0.0000
220.708,0.0000
220.750,0.0000
220.792,0.0000
220.833,0.0000
220.875,0.0000
220.917,0.0000
220.958,0.0000
221.000,0.0000
221.042,0.0000
221.083,0.0000
221.125,0.0000
221.167,0.0000
221.208,0.0000
221.250,0.0000
221.292,0.0000
221.333,0.0000
221.375,0.0000
221.417,0.0000
221.458,0.0000
221.500,0.0000
221.542,0.0000
221.583,0.0000
221.625,0.0000
221.667,0.0000
221.708,0.0000
221.750,0.0000
221.792,0.0000
221.833,0.0000
221.875,0.0000
221.917,0.0000
221.958,0.0000
222.000,0.0000
222.042,0.0000
222.083,0.0000
222.125,0.0000
222.167,0.0000
222.208,0.0000
222.250,0.0000
222.292,0.0000
222.333,0.0000
222.375,0.0000
222.417,0.0000
222.458,0.0000
222.500,0.0000
222.542,0.0000
222.583,0.0000
222.625,0.0000
222.667,0.0000
222.708,0.0000
222.750,0.0000
222.792,0.0000
222.833,0.0000
222.875,0.0000
222.917,0.0000
222.958,0.0000
223.000,0.0000
223.042,0.0000
223.083,0.0000
223.125,0.0000
223.167,0.0000
223.208,0.0000
223.250,0.0000
223.292,0.0000
223.333,0.0000
223.375,0.0000
223.417,0.0000
223.458,0.0000
223.500,0.0000
223.542,0.0000
223.583,0.0000
223.625,0.0000
223.667,0.0000
223.708,0.0000
223.750,0.0000
223.792,0.0000
223.833,0.0000
223.875,0.0000
223.917,0.0000
223.958,0.0000
224.000,0.0000
224.042,0.0000
224.083,0.0000
224.125,0.0000
224.167,0.0000
224.208,0.0000
224.250,0.0000
224.292,0.0000
224.333,0.0000
224.375,0.0000
224.417,0.0000
224.458,0.0000
224.500,0.0000
224.542,0.0000
224.583,0.0000
224.625,0.0000
224.667,0.0000
224.708,0.0000
224.750,0.0000
224.792,0.0000
224.833,0.0000
224.875,0.0000
224.917,0.0000
224.958,0.0000
225.000,0.0000
225.042,0.0000
225.083,0.0000
225.125,0.0000
225.167,0.0000
225.208,0.0000
225.250,0.0000
225.292,0.0000
225.333,0.0000
225.375,0.0000
225.417,0.0000
225.458,0.0000
225.500,0.0000
225.542,0.0000
225.583,0.0000
225.625,0.0000
225.667,0.0000
225.708,0.0000
225.750,0.0000
225.792,0.0000
225.833,0.0000
225.875,0.0000
225.917,0.0000
225.958,0.0000
226.000,0.0000
226.042,0.0000
226.083,0.0000
226.125,0.0000
226.167,0.0000
226.208,0.0000
226.250,0.0000
226.292,0.0000
226.333,0.0000
226.375,0.0000
226.417,0.0000
226.458,0.0000
226.500,0.0000
226.542,0.0000
226.583,0.0000
226.625,0.0000
226.667,0.0000
226.708,0.0000
226.750,0.0000
226.792,0.0000
226.833,0.0000
226.875,0.0000
226.917,0.0000
226.958,0.0000
227.000,0.0000
227.042,0.0000
227.083,0.0000
227.125,0.0000
227.167,0.0000
227.208,0.0000
227.250,0.0000
227.292,0.0000
227.333,0.0000
227.375,0.0000
227.417,0.0000
227.458,0.0000
227.500,0.0000
227.542,0.0000
227.583,0.0000
227.625,0.0000
227.667,0.0000
227.708,0.0000
227.750,0.0000
227.792,0.0000
227.833,0.0000
227.875,0.0000
227.917,0.0000
227.958,0.0000
228.000,0.0000
228.042,0.0000
228.083,0.0000
228.125,0.0000
228.167,0.0000
228.208,0.0000
228.250,0.0000
228.292,0.0000
228.333,0.0000
228.375,0.0000
228.417,0.0000
228.458,0.0000
228.500,0.0000
228.542,0.0000
228.583,0.0000
228.625,0.0000
228.667,0.0000
228.708,0.0000
228.750,0.0000
228.792,0.0000
228.833,0.0000
228.875,0.0000
228.917,0.0000
228.958,0.0000
229.000,0.0000
229.042,0.0000
229.083,0.0000
229.125,0.0000
229.167,0.0000
229.208,0.0000
229.250,0.0000
229.292,0.0000
229.333,0.0000
229.375,0.0000
229.417,0.0000
229.458,0.0000
229.500,0.0000
229.542,0.0000
229.583,0.0000
229.625,0.0000
229.667,0.0000
229.708,0.0000
229.750,0.0000
229.792,0.0000
229.833,0.0000
229.875,0.0000
229.917,0.0000
229.958,0.0000
230.000,0.0000
230.042,0.0000
230.083,0.0000
230.125,0.0000
230.167,0.0000
230.208,0.0000
230.250,0.0000
230.292,0.0000
230.333,0.0000
230.375,0.0000
230.417,0.0000
230.458,0.0000
230.500,0.0000
230.542,0.0000
230.583,0.0000
230.625,0.0000
230.667,0.0000
230.708,0.0000
230.750,0.0000
230.792,0.0000
230.833,0.0000
230.875,0.0000
230.917,0.0000
230.958,0.0000
231.000,0.0000
231.042,0.0000
231.083,0.0000
231.125,0.0000
231.167,0.0000
231.208,0.0000
231.250,0.0000
231.292,0.0000
231.333,0.0000
231.375,0.0000
231.417,0.0000
231.458,0.0000
231.500,0.0000
231.542,0.0000
231.583,0.0000
231.625,0.0000
231.667,0.0000
231.708,0.0000
231.750,0.0000
231.792,0.0000
231.833,0.0000
231.875,0.0000
231.917,0.0000
231.958,0.0000
232.000,0.0000
232.042,0.0000
232.083,0.0000
232.125,0.0000
232.167,0.0000
232.208,0.0000
232.250,0.0000
232.292,0.0000
232.333,0.0000
232.375,0.0000
232.417,0.0000
232.458,0.0000
232.500,0.0000
232.542,0.0000
232.583,0.0000
232.625,0.0000
232.667,0.0000
232.708,0.0000
232.750,0.0000
232.792,0.0000
232.833,0.0000
232.875,0.0000
232.917,0.0000
232.958,0.0000
233.000,0.0000
233.042,0.0000
233.083,0.0000
233.125,0.0000
233.167,0.0000
233.208,0.0000
233.250,0.0000
233.292,0.0000
233.333,0.0000
233.375,0.0000
233.417,0.0000
233.458,0.0000
233.500,0.0000
233.542,0.0000
233.583,0.0000
233.625,0.0000
233.667,0.0000
233.708,0.0000
233.750,0.0000
233.792,0.0000
233.833,0.0000
233.875,0.0000
233.917,0.0000
233.958,0.0000
234.000,0.0000
234.042,0.0000
234.083,0.0000
234.125,0.0000
234.167,0.0000
234.208,0.0000
234.250,0.0000
234.292,0.0000
234.333,0.0000
234.375,0.0000
234.417,0.0000
234.458,0.0000
234.500,0.0000
234.542,0.0000
234.583,0.0000
234.625,0.0000
234.667,0.0000
234.708,0.0000
234.750,0.0000
234.792,0.0000
234.833,0.0000
234.875,0.0000
234.917,0.0000
234.958,0.0000
235.000,0.0000
235.042,0.0000
235.083,0.0000
235.125,0.0000
235.167,0.0000
235.208,0.0000
235.250,0.0000
235.292,0.0000
235.333,0.0000
235.375,0.0000
235.417,0.0000
235.458,0.0000
235.500,0.0000
235.542,0.0000
235.583,0.0000
235.625,0.0000
235.667,0.0000
235.708,0.0000
235.750,0.0000
235.792,0.0000
235.833,0.0000
235.875,0.0000
235.917,0.0000
235.958,0.0000
236.000,0.0000
236.042,0.0000
236.083,0.0000
236.125,0.0000
236.167,0.0000
236.208,0.0000
236.250,0.0000
236.292,0.0000
236.333,0.0000
236.375,0.0000
236.417,0.0000
236.458,0.0000
236.500,0.0000
236.542,0.0000
236.583,0.0000
236.625,0.0000
236.667,0.0000
236.708,0.0000
236.750,0.0000
236.792,0.0000
236.833,0.0000
236.875,0.0000
236.917,0.0000
236.958,0.0000
237.000,0.0000
237.042,0.0000
237.083,0.0000
237.125,0.0000
237.167,0.0000
237.208,0.0000
237.250,0.0000
237.292,0.0000
237.333,0.0000
237.375,0.0000
237.417,0.0000
237.458,0.0000
237.500,0.0000
237.542,0.0000
237.583,0.0000
237.625,0.0000
237.667,0.0000
237.708,0.0000
237.750,0.0000
237.792,0.0000
237.833,0.0000
237.875,0.0000
237.917,0.0000
237.958,0.0000
238.000,0.0000
238.042,0.0000
238.083,0.0000
238.125,0.0000
238.167,0.0000
238.208,0.0000
238.250,0.0000
238.292,0.0000
238.333,0.0000
238.375,0.0000
238.417,0.0000
238.458,0.0000
238.500,0.0000
238.542,0.0000
238.583,0.0000
238.625,0.0000
238.667,0.0000
238.708,0.0000
238.750,0.0000
238.792,0.0000
238.833,0.0000
238.875,0.0000
238.917,0.0000
238.958,0.0000
239.000,0.0000
239.042,0.0000
239.083,0.0000
239.125,0.0000
239.167,0.0000
239.208,0.0000
239.250,0.0000
239.292,0.0000
239.333,0.0000
239.375,0.0000
239.417,0.0000
239.458,0.0000
239.500,0.0000
239.542,0.0000
239.583,0.0000
239.625,0.0000
239.667,0.0000
239.708,0.0000
239.750,0.0000
239.792,0.0000
239.833,0.0000
239.875,0.0000
239.917,0.0000
239.958,0.0000
240.000,0.0000
240.042,0.0000
240.083,0.0000
240.125,0.0000
240.167,0.0000
240.208,0.0000
240.250,0.0000
240.292,0.0000
240.333,0.0000
240.375,0.0000
240.417,0.0000
240.458,0.0000
240.500,0.0000
240.542,0.0000
240.583,0.0000
240.625,0.0000
240.667,0.0000
240.708,0.0000
240.750,0.0000
240.792,0.0000
240.833,0.0000
240.875,0.0000
240.917,0.0000
240.958,0.0000
241.000,0.0000
241.042,0.0000
241.083,0.0000
241.125,0.0000
241.167,0.0000
241.208,0.0000
241.250,0.0000
241.292,0.0000
241.333,0.0000
241.375,0.0000
241.417,0.0000
241.458,0.0000
241.500,0.0000
241.542,0.0000
241.583,0.0000
241.625,0.0000
241.667,0.0000
241.708,0.0000
241.750,0.0000
241.792,0.0000
241.833,0.0000
241.875,0.0000
241.917,0.0000
241.958,0.0000
242.000,0.0000
242.042,0.0000
242.083,0.0000
242.125,0.0000
242.167,0.0000
242.208,0.0000
242.250,0.0000
242.292,0.0000
242.333,0.0000
242.375,0.0000
242.417,0.0000
242.458,0.0000
242.500,0.0000
242.542,0.0000
242.583,0.0000
242.625,0.0000
242.667,0.0000
242.708,0.0000
242.750,0.0000
242.792,0.0000
242.833,0.0000
242.875,0.0000
242.917,0.0000
242.958,0.0000
243.000,0.0000
243.042,0.0000
243.083,0.0000
243.125,0.0000
243.167,0.0000
243.208,0.0000
243.250,0.0000
243.292,0.0000
243.333,0.0000
243.375,0.0000
243.417,0.0000
243.458,0.0000
243.500,0.0000
243.542,0.0000
243.583,0.0000
243.625,0.0000
243.667,0.0000
243.708,0.0000
243.750,0.0000
243.792,0.0000
243.833,0.0000
243.875,0.0000
243.917,0.0000
243.958,0.0000
244.000,0.0000
244.042,0.0000
244.083,0.0000
244.125,0.0000
244.167,0.0000
244.208,0.0000
244.250,0.0000
244.292,0.0000
244.333,0.0000
244.375,0.0000
244.417,0.0000
244.458,0.0000
244.500,0.0000
244.542,0.0000
244.583,0.0000
244.625,0.0000
244.667,0.0000
244.708,0.0000
244.750,0.0000
244.792,0.0000
244.833,0.0000
244.875,0.0000
244.917,0.0000
244.958,0.0000
245.000,0.0000
245.042,0.0000
245.083,0.0000
245.125,0.0000
245.167,0.0000
245.208,0.0000
245.250,0.0000
245.292,0.0000
245.333,0.0000
245.375,0.0000
245.417,0.0000
245.458,0.0000
245.500,0.0000
245.542,0.0000
245.583,0.0000
245.625,0.0000
245.667,0.0000
245.708,0.0000
245.750,0.0000
245.792,0.0000
245.833,0.0000
245.875,0.0000
245.917,0.0000
245.958,0.0000
246.000,0.0000
246.042,0.0000
246.083,0.0000
246.125,0.0000
246.167,0.0000
246.208,0.0000
246.250,0.0000
246.292,0.0000
246.333,0.0000
246.375,0.0000
246.417,0.0000
246.458,0.0000
246.500,0.0000
246.542,0.0000
246.583,0.0000
246.625,0.0000
246.667,0.0000
246.708,0.0000
246.750,0.0000
246.792,0.0000
246.833,0.0000
246.875,0.0000
246.917,0.0000
246.958,0.0000
247.000,0.0000
247.042,0.0000
247.083,0.0000
247.125,0.0000
247.167,0.0000
247.208,0.0000
247.250,0.0000
247.292,0.0000
247.333,0.0000
247.375,0.0000
247.417,0.0000
247.458,0.0000
247.500,0.0000
247.542,0.0000
247.583,0.0000
247.625,0.0000
247.667,0.0000
247.708,0.0000
247.750,0.0000
247.792,0.0000
247.833,0.0000
247.875,0.0000
247.917,0.0000
247.958,0.0000
248.000,0.0000
248.042,0.0000
248.083,0.0000
248.125,0.0000
248.167,0.0000
248.208,0.0000
248.250,0.0000
248.292,0.0000
248.333,0.0000
248.375,0.0000
248.417,0.0000
248.458,0.0000
248.500,0.0000
248.542,0.0000
248.583,0.0000
248.625,0.0000
248.667,0.0000
248.708,0.0000
248.750,0.0000
248.792,0.0000
248.833,0.0000
248.875,0.0000
248.917,0.0000
248.958,0.0000
249.000,0.0000
249.042,0.0000
249.083,0.0000
249.125,0.0000
249.167,0.0000
249.208,0.0000
249.250,0.0000
249.292,0.0000
249.333,0.0000
249.375,0.0000
249.417,0.0000
249.458,0.0000
249.500,0.0000
249.542,0.0000
249.583,0.0000
249.625,0.0000
249.667,0.0000
249.708,0.0000
249.750,0.0000
249.792,0.0000
249.833,0.0000
249.875,0.0000
249.917,0.0000
249.958,0.0000
250.000,0.0000
250.042,0.0000
250.083,0.0000
250.125,0.0000
250.167,0.0000
250.208,0.0000
250.250,0.0000
250.292,0.0000
250.333,0.0000
250.375,0.0000
250.417,0.0000
250.458,0.0000
250.500,0.0000
250.542,0.0000
250.583,0.0000
250.625,0.0000
250.667,0.0000
250.708,0.0000
250.750,0.0000
250.792,0.0000
250.833,0.0000
250.875,0.0000
250.917,0.0000
250.958,0.0000
251.000,0.0000
251.042,0.0000
251.083,0.0000
251.125,0.0000
251.167,0.0000
251.208,0.0000
251.250,0.0000
251.292,0.0000
251.333,0.0000
251.375,0.0000
251.417,0.0000
251.458,0.0000
251.500,0.0000
251.542,0.0000
251.583,0.0000
251.625,0.0000
251.667,0.0000
251.708,0.0000
251.750,0.0000
251.792,0.0000
251.833,0.0000
251.875,0.0000
251.917,0.0000
251.958,0.0000
252.000,0.0000
252.042,0.0000
252.083,0.0000
252.125,0.0000
252.167,0.0000
252.208,0.0000
252.250,0.0000
252.292,0.0000
252.333,0.0000
252.375,0.0000
252.417,0.0000
252.458,0.0000
252.500,0.0000
252.542,0.0000
252.583,0.0000
252.625,0.0000
252.667,0.0000
252.708,0.0000
252.750,0.0000
252.792,0.0000
252.833,0.0000
252.875,0.0000
252.917,0.0000
252.958,0.0000
253.000,0.0000
253.042,0.0000
253.083,0.0000
253.125,0.0000
253.167,0.0000
253.208,0.0000
253.250,0.0000
253.292,0.0000
253.333,0.0000
253.375,0.0000
253.417,0.0000
253.458,0.0000
253.500,0.0000
253.542,0.0000
253.583,0.0000
253.625,0.0000
253.667,0.0000
253.708,0.0000
253.750,0.0000
253.792,0.0000
253.833,0.0000
253.875,0.0000
253.917,0.0000
253.958,0.0000
254.000,0.0000
254.042,0.0000
254.083,0.0000
254.125,0.0000
254.167,0.0000
254.208,0.0000
254.250,0.0000
254.292,0.0000
254.333,0.0000
254.375,0.0000
254.417,0.0000
254.458,0.0000
254.500,0.0000
254.542,0.0000
254.583,0.0000
254.625,0.0000
254.667,0.0000
254.708,0.0000
254.750,0.0000
254.792,0.0000
254.833,0.0000
254.875,0.0000
254.917,0.0000
254.958,0.0000
255.000,0.0000
255.042,0.0000
255.083,0.0000
255.125,0.0000
255.167,0.0000
255.208,0.0000
255.250,0.0000
255.292,0.0000
255.333,0.0000
255.375,0.0000
255.417,0.0000
255.458,0.0000
255.500,0.0000
255.542,0.0000
255.583,0.0000
255.625,0.0000
255.667,0.0000
255.708,0.0000
255.750,0.0000
255.792,0.0000
255.833,0.0000
255.875,0.0000
255.917,0.0000
255.958,0.0000
256.000,0.0000
256.042,0.0000
256.083,0.0000
256.125,0.0000
256.167,0.0000
256.208,0.0000
256.250,0.0000
256.292,0.0000
256.333,0.0000
256.375,0.0000
256.417,0.0000
256.458,0.0000
256.500,0.0000
256.542,0.0000
256.583,0.0000
256.625,0.0000
256.667,0.0000
256.708,0.0000
256.750,0.0000
256.792,0.0000
256.833,0.0000
256.875,0.0000
256.917,0.0000
256.958,0.0000
257.000,0.0000
257.042,0.0000
257.083,0.0000
257.125,0.0000
257.167,0.0000
257.208,0.0000
257.250,0.0000
257.292,0.0000
257.333,0.0000
257.375,0.0000
257.417,0.0000
257.458,0.0000
257.500,0.0000
257.542,0.0000
257.583,0.0000
257.625,0.0000
257.667,0.0000
257.708,0.0000
257.750,0.0000
257.792,0.0000
257.833,0.0000
257.875,0.0000
257.917,0.0000
257.958,0.0000
258.000,0.0000
258.042,0.0000
258.083,0.0000
258.125,0.0000
258.167,0.0000
258.208,0.0000
258.250,0.0000
258.292,0.0000
258.333,0.0000
258.375,0.0000
258.417,0.0000
258.458,0.0000
258.500,0.0000
258.542,0.0000
258.583,0.0000
258.625,0.0000
